x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
3.0,106.0,2016-03-07,0,CLE,30.0,24.0,6.0,7.0,20.0,29.0,53.0,57.0,35.0,29.0,66.0,51.0,35.0,49.0,9.0,13.0,26.0,36.0,82.0,83.0,18.0,24.0,22.0,29.0,23.0,23.0,16.0,9.0,8.0,7.0,-16.0,-25.0,-26.0,-22.0
-30.0,76.0,2015-10-28,1,CLE,13.0,45.0,2.0,13.0,16.0,29.0,41.0,51.0,27.0,28.0,66.0,55.0,40.0,54.0,11.0,12.0,29.0,42.0,73.0,65.0,16.0,11.0,22.0,17.0,15.0,29.0,8.0,7.0,3.0,2.0,-16.0,-19.0,-18.0,-25.0
-10.0,93.0,2016-04-08,0,DAL,32.0,39.0,7.0,12.0,22.0,31.0,43.0,62.0,28.0,18.0,65.0,29.0,42.0,38.0,15.0,6.0,27.0,32.0,73.0,80.0,16.0,31.0,22.0,39.0,17.0,18.0,9.0,7.0,1.0,6.0,-15.0,-17.0,-33.0,-17.0
-4.0,110.0,2016-02-06,1,DAL,39.0,40.0,9.0,15.0,23.0,38.0,54.0,46.0,35.0,23.0,65.0,50.0,51.0,42.0,7.0,9.0,44.0,33.0,56.0,70.0,13.0,23.0,23.0,33.0,27.0,26.0,3.0,6.0,4.0,1.0,-11.0,-5.0,-24.0,-21.0
-9.0,88.0,2015-12-18,0,DAL,35.0,35.0,6.0,10.0,17.0,29.0,38.0,49.0,24.0,24.0,63.0,49.0,39.0,50.0,10.0,11.0,29.0,39.0,92.0,91.0,22.0,19.0,24.0,21.0,13.0,27.0,11.0,7.0,3.0,4.0,-12.0,-19.0,-19.0,-17.0
14.0,110.0,2015-11-24,1,DAL,33.0,32.0,7.0,11.0,21.0,34.0,46.0,44.0,30.0,19.0,65.0,43.0,42.0,48.0,5.0,4.0,37.0,44.0,78.0,89.0,29.0,25.0,37.0,28.0,20.0,22.0,12.0,4.0,4.0,6.0,-9.0,-19.0,-24.0,-25.0
-4.0,105.0,2016-03-30,1,DEN,32.0,45.0,6.0,13.0,19.0,29.0,46.0,51.0,35.0,25.0,76.0,49.0,46.0,42.0,20.0,11.0,26.0,31.0,63.0,83.0,17.0,20.0,27.0,24.0,18.0,24.0,5.0,4.0,4.0,7.0,-10.0,-14.0,-19.0,-29.0
7.0,103.0,2016-02-29,0,DEN,15.0,32.0,3.0,8.0,20.0,25.0,60.0,64.0,33.0,32.0,55.0,50.0,27.0,40.0,4.0,8.0,23.0,32.0,78.0,80.0,28.0,8.0,36.0,10.0,27.0,27.0,7.0,3.0,4.0,4.0,-8.0,-19.0,-16.0,-26.0
1.0,102.0,2016-01-21,0,DEN,29.0,30.0,6.0,9.0,21.0,30.0,59.0,54.0,30.0,27.0,51.0,50.0,37.0,40.0,4.0,10.0,33.0,30.0,83.0,77.0,24.0,20.0,29.0,26.0,21.0,26.0,7.0,6.0,6.0,1.0,-12.0,-10.0,-23.0,-25.0
7.0,91.0,2016-01-08,1,DEN,44.0,21.0,8.0,4.0,18.0,19.0,34.0,41.0,22.0,28.0,64.0,68.0,43.0,59.0,11.0,19.0,32.0,40.0,77.0,84.0,23.0,16.0,30.0,19.0,14.0,19.0,10.0,2.0,6.0,4.0,-7.0,-17.0,-19.0,-24.0
2.0,103.0,2016-01-14,1,DET,56.0,47.0,9.0,15.0,16.0,32.0,47.0,55.0,28.0,22.0,60.0,40.0,29.0,35.0,5.0,8.0,24.0,27.0,80.0,71.0,20.0,12.0,25.0,17.0,21.0,18.0,13.0,3.0,3.0,2.0,-15.0,-20.0,-19.0,-21.0
1.0,93.0,2015-12-09,0,DET,27.0,28.0,4.0,8.0,15.0,29.0,51.0,50.0,37.0,29.0,73.0,58.0,53.0,43.0,16.0,13.0,37.0,30.0,54.0,67.0,7.0,10.0,13.0,15.0,23.0,17.0,4.0,9.0,4.0,6.0,-17.0,-12.0,-15.0,-16.0
-21.0,104.0,2016-04-13,0,GSW,33.0,43.0,8.0,20.0,24.0,47.0,46.0,65.0,34.0,26.0,74.0,40.0,40.0,51.0,13.0,12.0,27.0,39.0,75.0,81.0,12.0,13.0,16.0,16.0,25.0,35.0,12.0,7.0,1.0,7.0,-13.0,-17.0,-18.0,-14.0
