GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,DISTANCE
21500212,355,6,1,3,10:44 PM,4:16,Jokic P.FOUL (P4.PN) (R.Mott),NA,NA,NA,NA,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,1,0,NA,NA,NA,NA,NA,5
21500212,356,3,11,3,10:44 PM,4:16,NA,NA,Jordan Free Throw 1 of 2 (7 PTS),74 - 62,-12,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8
21500212,358,8,0,3,10:45 PM,4:16,NA,NA,SUB: Rivers FOR Paul,NA,NA,5,101108,Chris Paul,1610612746,LA,Clippers,LAC,5,203085,Austin Rivers,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,11
21500212,359,8,0,3,10:45 PM,4:16,SUB: Hickson FOR Jokic,NA,NA,NA,NA,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,14
21500212,360,8,0,3,10:45 PM,4:16,NA,NA,SUB: Crawford FOR Redick,NA,NA,5,200755,JJ Redick,1610612746,LA,Clippers,LAC,5,2037,Jamal Crawford,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,17
21500212,361,3,12,3,10:45 PM,4:16,NA,NA,Jordan Free Throw 2 of 2 (8 PTS),75 - 62,-13,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,363,1,1,3,10:45 PM,3:58,Harris 24' 3PT Jump Shot (10 PTS),NA,NA,75 - 65,-10,4,203914,Gary Harris,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,23
21500212,364,6,2,3,10:45 PM,3:58,NA,NA,W. Johnson S.FOUL (P5.T3) (B.Barnaky),NA,NA,5,202325,Wesley Johnson,1610612746,LA,Clippers,LAC,4,203914,Gary Harris,1610612743,Denver,Nuggets,DEN,1,0,NA,NA,NA,NA,NA,26
21500212,449,8,0,3,10:45 PM,3:58,NA,NA,SUB: Pierce FOR W. Johnson,NA,NA,5,202325,Wesley Johnson,1610612746,LA,Clippers,LAC,5,1718,Paul Pierce,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,29
21500212,365,3,10,3,10:46 PM,3:58,Harris Free Throw 1 of 1 (11 PTS),NA,NA,75 - 66,-9,4,203914,Gary Harris,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5
21500212,367,2,1,3,10:46 PM,3:33,NA,NA,MISS Griffin 17' Jump Shot,NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8
21500212,368,4,0,3,10:46 PM,3:33,NA,NA,Jordan REBOUND (Off:3 Def:6),NA,NA,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,369,6,1,3,10:47 PM,3:33,Nelson P.FOUL (P1.PN) (B.Barnaky),NA,NA,NA,NA,4,2749,Jameer Nelson,1610612743,Denver,Nuggets,DEN,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,1,0,NA,NA,NA,NA,NA,14
21500212,370,3,11,3,10:47 PM,3:33,NA,NA,Jordan Free Throw 1 of 2 (9 PTS),76 - 66,-10,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17
21500212,373,3,12,3,10:47 PM,3:33,NA,NA,MISS Jordan Free Throw 2 of 2,NA,NA,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,375,4,0,3,10:47 PM,3:32,Gallinari REBOUND (Off:0 Def:13),NA,NA,NA,NA,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,23
21500212,376,2,1,3,10:48 PM,3:15,MISS Gallinari 25' 3PT Jump Shot,NA,NA,NA,NA,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,26
