x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-5.0,96.0,2016-01-12,1,OKC,39.0,41.0,7.0,9.0,18.0,22.0,46.0,48.0,29.0,30.0,63.0,62.0,45.0,41.0,11.0,8.0,34.0,33.0,74.0,78.0,17.0,14.0,23.0,18.0,22.0,21.0,7.0,10.0,6.0,3.0,-18.0,-16.0,-15.0,-21.0
-3.0,93.0,2015-12-01,1,ORL,21.0,29.0,4.0,5.0,19.0,17.0,43.0,48.0,25.0,33.0,58.0,69.0,46.0,44.0,12.0,11.0,34.0,33.0,82.0,75.0,31.0,15.0,38.0,20.0,14.0,19.0,7.0,7.0,11.0,5.0,-13.0,-13.0,-20.0,-30.0
-3.0,101.0,2015-11-18,0,ORL,22.0,43.0,4.0,9.0,18.0,21.0,48.0,36.0,32.0,32.0,67.0,89.0,57.0,54.0,11.0,20.0,46.0,34.0,83.0,62.0,25.0,13.0,30.0,21.0,21.0,20.0,4.0,10.0,13.0,4.0,-14.0,-9.0,-23.0,-21.0
-10.0,99.0,2016-01-04,0,PHI,40.0,20.0,2.0,4.0,5.0,20.0,54.0,66.0,37.0,44.0,68.0,67.0,27.0,37.0,6.0,12.0,21.0,25.0,79.0,64.0,19.0,9.0,24.0,14.0,26.0,31.0,11.0,11.0,4.0,10.0,-16.0,-16.0,-18.0,-24.0
5.0,100.0,2015-11-23,1,PHI,25.0,32.0,3.0,10.0,12.0,31.0,50.0,47.0,33.0,22.0,66.0,47.0,41.0,41.0,8.0,11.0,33.0,30.0,93.0,78.0,25.0,21.0,27.0,27.0,20.0,15.0,8.0,10.0,7.0,6.0,-17.0,-19.0,-25.0,-26.0
5.0,121.0,2016-03-28,1,PHX,27.0,46.0,7.0,15.0,26.0,33.0,62.0,51.0,34.0,26.0,55.0,51.0,41.0,36.0,11.0,7.0,30.0,29.0,80.0,83.0,32.0,19.0,40.0,23.0,22.0,22.0,10.0,9.0,3.0,2.0,-18.0,-21.0,-18.0,-34.0
-3.0,104.0,2016-03-14,0,PHX,25.0,31.0,4.0,11.0,16.0,35.0,49.0,48.0,33.0,29.0,68.0,60.0,36.0,57.0,6.0,19.0,30.0,38.0,87.0,80.0,26.0,16.0,30.0,20.0,25.0,22.0,13.0,8.0,4.0,3.0,-16.0,-23.0,-20.0,-26.0
30.0,117.0,2016-01-17,1,PHX,39.0,20.0,7.0,3.0,18.0,15.0,63.0,48.0,32.0,32.0,51.0,66.0,41.0,30.0,8.0,9.0,33.0,21.0,80.0,56.0,32.0,14.0,40.0,25.0,23.0,16.0,11.0,5.0,7.0,2.0,-15.0,-15.0,-25.0,-29.0
-7.0,101.0,2015-12-13,0,PHX,42.0,33.0,8.0,10.0,19.0,30.0,46.0,51.0,25.0,29.0,54.0,57.0,38.0,38.0,9.0,12.0,29.0,26.0,79.0,83.0,27.0,20.0,34.0,24.0,22.0,28.0,7.0,16.0,4.0,8.0,-24.0,-14.0,-26.0,-26.0
1.0,106.0,2016-04-09,0,POR,39.0,38.0,5.0,9.0,13.0,24.0,51.0,55.0,36.0,31.0,71.0,56.0,37.0,37.0,13.0,11.0,24.0,26.0,76.0,89.0,19.0,16.0,25.0,18.0,24.0,19.0,8.0,2.0,7.0,4.0,-11.0,-17.0,-18.0,-20.0
-3.0,93.0,2016-01-31,0,POR,25.0,22.0,4.0,6.0,16.0,27.0,48.0,53.0,31.0,26.0,64.0,49.0,49.0,37.0,15.0,8.0,34.0,29.0,68.0,87.0,19.0,26.0,28.0,30.0,20.0,16.0,10.0,7.0,4.0,5.0,-16.0,-13.0,-23.0,-21.0
-6.0,103.0,2015-12-05,1,POR,33.0,50.0,5.0,10.0,15.0,20.0,49.0,51.0,33.0,29.0,68.0,57.0,45.0,40.0,13.0,8.0,32.0,32.0,85.0,70.0,22.0,21.0,26.0,30.0,24.0,23.0,3.0,7.0,4.0,3.0,-14.0,-14.0,-24.0,-21.0
-5.0,101.0,2015-11-02,1,POR,23.0,30.0,3.0,9.0,13.0,30.0,47.0,54.0,31.0,32.0,66.0,59.0,41.0,46.0,8.0,11.0,33.0,35.0,77.0,75.0,30.0,15.0,39.0,20.0,22.0,18.0,10.0,5.0,4.0,6.0,-15.0,-16.0,-22.0,-27.0
8.0,105.0,2016-04-07,0,SAC,52.0,35.0,11.0,6.0,21.0,17.0,42.0,44.0,25.0,30.0,59.0,68.0,43.0,47.0,13.0,17.0,30.0,30.0,71.0,91.0,22.0,19.0,31.0,21.0,25.0,19.0,11.0,11.0,4.0,5.0,-15.0,-19.0,-17.0,-23.0
9.0,113.0,2016-03-23,1,SAC,39.0,40.0,5.0,8.0,13.0,20.0,60.0,48.0,40.0,34.0,67.0,71.0,43.0,40.0,9.0,14.0,34.0,26.0,56.0,52.0,18.0,12.0,32.0,23.0,29.0,23.0,8.0,6.0,6.0,4.0,-17.0,-17.0,-18.0,-25.0
4.0,99.0,2015-12-18,1,SAC,33.0,30.0,6.0,7.0,18.0,23.0,52.0,53.0,33.0,31.0,64.0,58.0,49.0,31.0,14.0,8.0,35.0,23.0,94.0,71.0,15.0,12.0,16.0,17.0,25.0,22.0,2.0,10.0,6.0,2.0,-18.0,-12.0,-19.0,-19.0
10.0,101.0,2015-11-27,0,SAC,36.0,36.0,9.0,8.0,25.0,22.0,54.0,45.0,28.0,29.0,52.0,64.0,46.0,36.0,12.0,12.0,34.0,24.0,95.0,60.0,18.0,9.0,19.0,15.0,20.0,21.0,4.0,4.0,3.0,3.0,-17.0,-15.0,-19.0,-16.0
-25.0,91.0,2016-03-08,1,SAS,27.0,21.0,4.0,4.0,15.0,19.0,50.0,65.0,32.0,43.0,64.0,66.0,35.0,46.0,7.0,9.0,28.0,37.0,79.0,95.0,15.0,18.0,19.0,19.0,18.0,28.0,5.0,13.0,2.0,7.0,-15.0,-9.0,-17.0,-16.0
-6.0,95.0,2015-12-28,0,SAS,27.0,29.0,3.0,5.0,11.0,17.0,51.0,58.0,36.0,32.0,71.0,55.0,32.0,36.0,6.0,5.0,26.0,31.0,58.0,79.0,14.0,22.0,24.0,28.0,25.0,25.0,12.0,5.0,4.0,5.0,-15.0,-16.0,-29.0,-18.0
-25.0,83.0,2015-12-23,1,SAS,30.0,42.0,3.0,10.0,10.0,24.0,44.0,59.0,27.0,34.0,62.0,58.0,31.0,47.0,8.0,14.0,23.0,33.0,80.0,71.0,20.0,10.0,25.0,14.0,19.0,24.0,5.0,7.0,2.0,9.0,-13.0,-15.0,-17.0,-14.0
-9.0,105.0,2016-02-24,0,TOR,60.0,39.0,6.0,10.0,10.0,26.0,48.0,53.0,31.0,31.0,64.0,59.0,36.0,39.0,11.0,13.0,25.0,26.0,76.0,85.0,25.0,22.0,33.0,26.0,25.0,21.0,8.0,7.0,4.0,7.0,-15.0,-12.0,-22.0,-22.0
5.0,117.0,2016-02-10,1,TOR,29.0,32.0,4.0,10.0,14.0,31.0,51.0,53.0,31.0,29.0,61.0,55.0,45.0,39.0,12.0,11.0,33.0,28.0,81.0,75.0,43.0,24.0,53.0,32.0,22.0,19.0,5.0,4.0,6.0,10.0,-8.0,-6.0,-21.0,-34.0
-13.0,85.0,2016-04-01,0,UTA,39.0,36.0,9.0,8.0,23.0,22.0,46.0,60.0,26.0,30.0,56.0,50.0,34.0,43.0,10.0,11.0,24.0,32.0,60.0,61.0,6.0,14.0,10.0,23.0,25.0,13.0,11.0,9.0,1.0,5.0,-15.0,-15.0,-20.0,-11.0
-9.0,84.0,2016-03-26,1,UTA,36.0,43.0,4.0,9.0,11.0,21.0,38.0,48.0,28.0,30.0,73.0,62.0,41.0,45.0,9.0,7.0,32.0,38.0,84.0,86.0,16.0,6.0,19.0,7.0,18.0,21.0,9.0,5.0,4.0,8.0,-10.0,-12.0,-13.0,-16.0
