x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-3.0,105.0,2016-03-26,0,POR,26.0,32.0,10.0,8.0,38.0,25.0,53.0,45.0,29.0,30.0,55.0,66.0,53.0,56.0,10.0,11.0,43.0,45.0,71.0,80.0,17.0,24.0,24.0,30.0,21.0,21.0,5.0,9.0,6.0,5.0,-13.0,-10.0,-22.0,-21.0
25.0,114.0,2016-01-16,1,POR,44.0,17.0,10.0,5.0,23.0,29.0,60.0,50.0,32.0,29.0,53.0,58.0,45.0,38.0,3.0,9.0,42.0,29.0,67.0,67.0,20.0,16.0,30.0,24.0,27.0,17.0,9.0,6.0,8.0,4.0,-13.0,-13.0,-25.0,-22.0
-4.0,110.0,2016-02-10,1,SAC,44.0,25.0,15.0,4.0,34.0,16.0,47.0,56.0,27.0,40.0,57.0,71.0,44.0,44.0,18.0,15.0,26.0,29.0,65.0,76.0,11.0,22.0,17.0,29.0,29.0,29.0,9.0,7.0,10.0,6.0,-19.0,-13.0,-21.0,-16.0
5.0,110.0,2015-12-30,0,SAC,29.0,32.0,9.0,8.0,31.0,25.0,49.0,57.0,31.0,28.0,63.0,49.0,53.0,46.0,16.0,7.0,37.0,39.0,62.0,61.0,21.0,25.0,34.0,41.0,23.0,23.0,10.0,5.0,9.0,5.0,-13.0,-22.0,-28.0,-26.0
-51.0,68.0,2015-12-07,1,SAS,17.0,36.0,4.0,4.0,24.0,11.0,43.0,66.0,22.0,43.0,51.0,65.0,31.0,47.0,6.0,7.0,25.0,40.0,57.0,84.0,12.0,21.0,21.0,25.0,14.0,32.0,3.0,4.0,1.0,1.0,-13.0,-7.0,-25.0,-17.0
-9.0,83.0,2015-11-14,0,SAS,36.0,31.0,8.0,5.0,22.0,16.0,42.0,41.0,25.0,28.0,60.0,69.0,41.0,54.0,6.0,12.0,35.0,42.0,82.0,84.0,9.0,21.0,11.0,25.0,15.0,23.0,7.0,10.0,3.0,8.0,-15.0,-13.0,-21.0,-9.0
-24.0,98.0,2016-04-12,0,TOR,43.0,40.0,15.0,10.0,35.0,25.0,48.0,54.0,20.0,38.0,42.0,70.0,32.0,52.0,7.0,16.0,25.0,36.0,52.0,84.0,13.0,16.0,25.0,19.0,24.0,25.0,8.0,11.0,6.0,5.0,-13.0,-13.0,-18.0,-20.0
-13.0,95.0,2016-01-09,1,TOR,65.0,29.0,11.0,5.0,17.0,17.0,44.0,62.0,28.0,36.0,63.0,58.0,35.0,37.0,9.0,6.0,26.0,31.0,43.0,78.0,6.0,21.0,14.0,27.0,26.0,19.0,9.0,7.0,5.0,7.0,-13.0,-13.0,-23.0,-16.0
-20.0,76.0,2015-12-13,0,TOR,36.0,32.0,10.0,7.0,28.0,22.0,32.0,45.0,18.0,25.0,56.0,56.0,52.0,41.0,15.0,8.0,37.0,33.0,71.0,74.0,10.0,25.0,14.0,34.0,18.0,14.0,1.0,11.0,9.0,9.0,-22.0,-8.0,-20.0,-15.0
-16.0,103.0,2015-11-11,1,TOR,41.0,28.0,12.0,5.0,29.0,18.0,48.0,54.0,28.0,38.0,58.0,71.0,37.0,56.0,11.0,17.0,26.0,39.0,65.0,90.0,11.0,28.0,17.0,31.0,28.0,22.0,2.0,7.0,7.0,7.0,-11.0,-8.0,-24.0,-18.0
