x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
16.0,91.0,2016-03-21,1,PHI,39.0,22.0,10.0,4.0,26.0,18.0,45.0,44.0,25.0,27.0,55.0,62.0,45.0,44.0,7.0,10.0,38.0,34.0,85.0,64.0,11.0,9.0,13.0,14.0,18.0,15.0,7.0,4.0,5.0,4.0,-12.0,-15.0,-20.0,-17.0
27.0,112.0,2015-11-18,0,PHI,44.0,20.0,12.0,5.0,27.0,25.0,46.0,59.0,30.0,30.0,65.0,51.0,48.0,43.0,16.0,7.0,32.0,36.0,80.0,63.0,16.0,10.0,20.0,16.0,28.0,14.0,18.0,9.0,8.0,8.0,-18.0,-29.0,-17.0,-17.0
3.0,97.0,2016-01-19,0,PHX,20.0,31.0,4.0,11.0,20.0,35.0,48.0,37.0,30.0,17.0,63.0,46.0,46.0,53.0,10.0,13.0,36.0,40.0,74.0,93.0,25.0,27.0,34.0,29.0,14.0,15.0,16.0,4.0,6.0,2.0,-14.0,-22.0,-23.0,-23.0
19.0,116.0,2016-01-12,1,PHX,42.0,32.0,10.0,8.0,24.0,25.0,56.0,44.0,31.0,28.0,55.0,64.0,41.0,45.0,8.0,16.0,33.0,29.0,77.0,63.0,24.0,17.0,31.0,27.0,25.0,24.0,13.0,6.0,5.0,3.0,-13.0,-18.0,-21.0,-25.0
-9.0,102.0,2016-02-28,1,POR,21.0,58.0,3.0,14.0,14.0,24.0,47.0,47.0,37.0,27.0,79.0,57.0,52.0,45.0,19.0,8.0,33.0,37.0,76.0,71.0,19.0,15.0,25.0,21.0,21.0,19.0,7.0,4.0,5.0,6.0,-9.0,-12.0,-17.0,-20.0
-12.0,111.0,2015-12-03,0,POR,43.0,50.0,13.0,18.0,30.0,36.0,43.0,53.0,25.0,26.0,58.0,49.0,41.0,48.0,15.0,15.0,26.0,33.0,92.0,85.0,22.0,17.0,24.0,20.0,18.0,26.0,4.0,11.0,3.0,3.0,-12.0,-15.0,-17.0,-20.0
-11.0,97.0,2016-01-23,0,SAC,37.0,31.0,7.0,5.0,19.0,16.0,43.0,48.0,29.0,33.0,67.0,69.0,41.0,52.0,9.0,13.0,32.0,39.0,72.0,75.0,18.0,27.0,25.0,36.0,18.0,19.0,7.0,7.0,10.0,4.0,-10.0,-14.0,-26.0,-22.0
-2.0,106.0,2015-12-23,1,SAC,38.0,17.0,12.0,4.0,32.0,23.0,51.0,64.0,29.0,42.0,57.0,66.0,38.0,49.0,6.0,6.0,32.0,43.0,60.0,75.0,12.0,12.0,20.0,16.0,20.0,28.0,14.0,6.0,4.0,4.0,-11.0,-16.0,-16.0,-16.0
8.0,99.0,2016-03-07,1,SAS,44.0,14.0,7.0,4.0,16.0,28.0,40.0,44.0,25.0,30.0,62.0,68.0,48.0,52.0,8.0,18.0,40.0,34.0,93.0,86.0,28.0,19.0,30.0,22.0,19.0,15.0,5.0,5.0,7.0,6.0,-9.0,-8.0,-18.0,-19.0
-14.0,92.0,2015-12-21,0,SAS,37.0,30.0,7.0,6.0,19.0,20.0,44.0,58.0,31.0,40.0,71.0,69.0,48.0,45.0,13.0,7.0,35.0,38.0,60.0,89.0,9.0,8.0,15.0,9.0,21.0,27.0,5.0,8.0,3.0,7.0,-14.0,-9.0,-15.0,-14.0
-13.0,98.0,2016-04-08,0,TOR,31.0,46.0,8.0,10.0,26.0,22.0,51.0,59.0,29.0,27.0,57.0,46.0,33.0,36.0,9.0,5.0,24.0,31.0,80.0,71.0,16.0,27.0,20.0,38.0,22.0,21.0,7.0,4.0,7.0,5.0,-9.0,-16.0,-28.0,-19.0
-7.0,94.0,2016-03-17,1,TOR,29.0,32.0,8.0,7.0,28.0,22.0,43.0,38.0,27.0,25.0,63.0,66.0,48.0,57.0,9.0,15.0,39.0,42.0,70.0,79.0,16.0,30.0,23.0,38.0,21.0,11.0,9.0,5.0,7.0,5.0,-14.0,-14.0,-32.0,-21.0
16.0,106.0,2015-12-14,1,TOR,46.0,36.0,10.0,10.0,22.0,28.0,48.0,37.0,31.0,19.0,64.0,51.0,44.0,45.0,10.0,15.0,34.0,30.0,88.0,85.0,14.0,22.0,16.0,26.0,14.0,10.0,8.0,9.0,3.0,6.0,-14.0,-18.0,-21.0,-21.0
-7.0,99.0,2015-10-28,0,TOR,39.0,39.0,9.0,7.0,23.0,18.0,37.0,47.0,23.0,29.0,63.0,62.0,40.0,50.0,8.0,9.0,32.0,41.0,84.0,69.0,26.0,27.0,31.0,39.0,23.0,19.0,14.0,8.0,3.0,2.0,-13.0,-20.0,-30.0,-24.0
-3.0,119.0,2015-12-05,0,UTA,41.0,35.0,12.0,8.0,29.0,23.0,44.0,51.0,28.0,35.0,64.0,69.0,44.0,54.0,12.0,19.0,32.0,35.0,79.0,76.0,27.0,28.0,34.0,37.0,17.0,21.0,10.0,7.0,2.0,3.0,-15.0,-15.0,-34.0,-30.0
-21.0,76.0,2015-10-31,1,UTA,24.0,40.0,4.0,6.0,17.0,15.0,45.0,45.0,24.0,33.0,53.0,73.0,34.0,47.0,7.0,15.0,27.0,32.0,76.0,72.0,16.0,13.0,21.0,18.0,10.0,15.0,8.0,13.0,7.0,3.0,-24.0,-17.0,-19.0,-24.0
1.0,100.0,2016-03-05,0,WAS,33.0,40.0,7.0,6.0,21.0,15.0,48.0,45.0,30.0,33.0,62.0,74.0,42.0,46.0,10.0,14.0,32.0,32.0,95.0,63.0,19.0,15.0,20.0,24.0,14.0,25.0,8.0,7.0,4.0,4.0,-12.0,-16.0,-28.0,-21.0
-14.0,104.0,2016-01-15,1,WAS,18.0,44.0,3.0,11.0,17.0,25.0,56.0,55.0,35.0,40.0,63.0,73.0,35.0,54.0,6.0,17.0,29.0,37.0,78.0,50.0,25.0,5.0,32.0,10.0,19.0,26.0,9.0,8.0,3.0,2.0,-13.0,-15.0,-12.0,-29.0
