x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
14.0,111.0,2016-04-06,0,NYK,46.0,39.0,12.0,10.0,26.0,26.0,47.0,52.0,30.0,27.0,64.0,52.0,38.0,43.0,11.0,10.0,27.0,33.0,88.0,87.0,15.0,13.0,17.0,15.0,19.0,24.0,9.0,5.0,3.0,6.0,-8.0,-18.0,-14.0,-16.0
13.0,97.0,2016-01-23,1,NYK,29.0,29.0,9.0,7.0,31.0,24.0,37.0,42.0,19.0,22.0,51.0,53.0,49.0,51.0,11.0,8.0,38.0,43.0,87.0,59.0,32.0,19.0,37.0,32.0,17.0,23.0,5.0,4.0,3.0,8.0,-11.0,-14.0,-20.0,-26.0
-8.0,94.0,2015-11-17,0,NYK,25.0,50.0,5.0,10.0,20.0,20.0,50.0,38.0,31.0,26.0,62.0,69.0,42.0,45.0,8.0,10.0,34.0,35.0,68.0,95.0,17.0,20.0,25.0,21.0,13.0,22.0,7.0,4.0,7.0,6.0,-7.0,-10.0,-16.0,-20.0
2.0,95.0,2015-11-11,1,NYK,35.0,19.0,8.0,4.0,23.0,21.0,44.0,58.0,27.0,38.0,61.0,65.0,33.0,52.0,7.0,11.0,26.0,41.0,61.0,71.0,17.0,5.0,28.0,7.0,21.0,20.0,11.0,5.0,5.0,5.0,-5.0,-16.0,-9.0,-24.0
-14.0,95.0,2016-01-20,0,OKC,33.0,38.0,9.0,9.0,27.0,24.0,46.0,51.0,25.0,30.0,54.0,59.0,34.0,51.0,6.0,14.0,28.0,37.0,86.0,73.0,18.0,22.0,21.0,30.0,17.0,28.0,8.0,9.0,2.0,3.0,-16.0,-20.0,-21.0,-16.0
-19.0,90.0,2016-01-02,1,OKC,27.0,39.0,6.0,9.0,22.0,23.0,37.0,46.0,23.0,26.0,62.0,56.0,34.0,53.0,7.0,10.0,27.0,43.0,77.0,81.0,26.0,30.0,34.0,37.0,18.0,20.0,7.0,2.0,7.0,15.0,-4.0,-12.0,-27.0,-27.0
14.0,117.0,2016-04-13,1,ORL,38.0,30.0,11.0,8.0,29.0,27.0,63.0,53.0,36.0,34.0,57.0,64.0,46.0,39.0,5.0,5.0,41.0,34.0,63.0,61.0,12.0,11.0,19.0,18.0,32.0,22.0,6.0,7.0,5.0,4.0,-9.0,-10.0,-14.0,-18.0
8.0,107.0,2016-03-16,1,ORL,30.0,44.0,11.0,11.0,37.0,25.0,46.0,41.0,29.0,24.0,63.0,58.0,59.0,40.0,15.0,2.0,44.0,38.0,76.0,86.0,16.0,18.0,21.0,21.0,23.0,23.0,3.0,4.0,4.0,9.0,-8.0,-8.0,-12.0,-20.0
4.0,120.0,2016-01-22,0,ORL,37.0,48.0,10.0,11.0,27.0,23.0,47.0,50.0,35.0,34.0,74.0,68.0,48.0,48.0,14.0,7.0,34.0,41.0,91.0,79.0,20.0,15.0,22.0,19.0,23.0,31.0,10.0,7.0,4.0,9.0,-10.0,-19.0,-19.0,-25.0
-15.0,98.0,2015-12-16,0,ORL,41.0,58.0,14.0,14.0,34.0,24.0,49.0,55.0,22.0,29.0,45.0,53.0,33.0,40.0,7.0,4.0,26.0,36.0,80.0,87.0,12.0,13.0,15.0,15.0,23.0,28.0,12.0,12.0,3.0,4.0,-16.0,-17.0,-19.0,-15.0
